feature	jsd
MIMAT0000432	0.05459537633287277
MIMAT0000080	0.05445589621312537
MIMAT0000096	0.05444290841192595
MIMAT0019873	0.05425920787297968
MIMAT0000424	0.053980407116370616
MIMAT0003887	0.0539051548683256
MIMAT0000765	0.05382614219959929
MIMAT0022842	0.05360130499731382
MIMAT0000736	0.05330747026094966
MIMAT0003254	0.053010013078663126
MIMAT0000759	0.05296059558180785
MIMAT0019935	0.05273250988141608
MIMAT0022862	0.05266905337324956
MIMAT0022491	0.052642333122058016
MIMAT0019957	0.05251465921357826
MIMAT0017992	0.05248943076456224
MIMAT0022487	0.0522234174103404
MIMAT0004927	0.052210624440814646
MIMAT0000418	0.051977081857295555
MIMAT0026475	0.05182999576223328
MIMAT0003266	0.05163595795556038
MIMAT0004947	0.05120240639117849
MIMAT0030021	0.05085208221109985
MIMAT0003340	0.05082714042354575
MIMAT0000755	0.05079767410204431
MIMAT0000443	0.050796258956563936
MIMAT0000750	0.05070403027689037
MIMAT0025841	0.05060494748693743
MIMAT0019871	0.050586804323259384
MIMAT0015066	0.05046482442192998
MIMAT0000088	0.05044909611039209
MIMAT0000417	0.05041181263498934
MIMAT0004569	0.050214766394171176
MIMAT0015003	0.05007393846075107
MIMAT0005583	0.0500161544684315
MIMAT0022692	0.04983939503286533
MIMAT0000757	0.049833253332650845
MIMAT0000762	0.049805968902213456
MIMAT0004671	0.04976468834861223
MIMAT0005933	0.04976080005804092
MIMAT0000455	0.04974748163991692
MIMAT0019841	0.049645622655926966
MIMAT0004570	0.04948823949421161
MIMAT0000457	0.049467841598063875
MIMAT0000266	0.0493252448938392
MIMAT0005792	0.049296450739946
MIMAT0003284	0.049251957241952984
MIMAT0020925	0.04914485082406119
MIMAT0000617	0.049140489025271315
MIMAT0027410	0.049134892666112415
MIMAT0027587	0.04890735544537382
MIMAT0004775	0.04890302703512947
MIMAT0000274	0.04881275118137902
MIMAT0017991	0.04850644317454144
MIMAT0000097	0.048298282720519815
MIMAT0018201	0.04825682407264813
MIMAT0004774	0.04814478983274833
MIMAT0004584	0.04746148205923914
MIMAT0000095	0.04725923256720436
MIMAT0000280	0.047056480422183675
MIMAT0004985	0.04687393290850821
MIMAT0017982	0.046831602743848205
MIMAT0019954	0.04674221888832503
MIMAT0026618	0.04671417514651233
MIMAT0004494	0.04663991841938091
MIMAT0005794	0.04658214973265155
MIMAT0022706	0.046392140764645706
MIMAT0027649	0.046177303957884004
MIMAT0025450	0.04608591987772903
MIMAT0004602	0.0460599678923585
MIMAT0019760	0.04597834292009176
MIMAT0000445	0.045943406160995445
MIMAT0001413	0.0459172416648027
MIMAT0005920	0.04577212442159935
MIMAT0000069	0.045605478951546874
MIMAT0000275	0.045518918912684954
MIMAT0000250	0.04551581718395896
MIMAT0004955	0.045487304657771274
MIMAT0000100	0.04544344879772996
MIMAT0019850	0.0453482764445856
MIMAT0004497	0.04517884722364013
