feature	jsd
MIMAT0018191	0.12590478305525402
MIMAT0000420	0.12583945544084676
MIMAT0007889	0.12534507882373383
MIMAT0001627	0.12522911083377833
MIMAT0004768	0.12443172031462675
MIMAT0005895	0.12366622355722716
MIMAT0003294	0.12365878616508681
MIMAT0019807	0.12358360373797606
MIMAT0004486	0.12345587381283311
MIMAT0018071	0.123369997356144
MIMAT0022488	0.12336815300115406
MIMAT0021020	0.12290450197917246
MIMAT0004552	0.12288326849694446
MIMAT0004562	0.12282699404483287
MIMAT0019973	0.12280795601544452
MIMAT0005901	0.1226458679909976
MIMAT0026472	0.12260834046506082
MIMAT0022698	0.12244157304530827
MIMAT0005900	0.12202836936388667
MIMAT0019756	0.12160195484785911
MIMAT0019220	0.12134698754756802
MIMAT0004614	0.12123633418772506
MIMAT0000458	0.12110960520643692
MIMAT0004608	0.12109829961116121
MIMAT0000510	0.12044297772531591
MIMAT0000270	0.12030871007266446
MIMAT0027368	0.12017910706384209
MIMAT0015078	0.1201623520869498
MIMAT0025458	0.1201000267114174
MIMAT0000263	0.11993653957919653
MIMAT0022833	0.1196504670834973
MIMAT0018201	0.11949929349683795
MIMAT0014990	0.11887237400972096
MIMAT0004511	0.11886347932222668
MIMAT0019058	0.11885445412170391
MIMAT0009203	0.11836081628909606
MIMAT0015084	0.11821420583983772
MIMAT0022925	0.11816878358321031
MIMAT0004814	0.11797507249707817
MIMAT0019812	0.11779979865787192
MIMAT0015050	0.11760893872285672
MIMAT0022502	0.11753791408950308
MIMAT0019757	0.11688935745881701
MIMAT0003312	0.11667876205948718
MIMAT0000423	0.11661473814379127
MIMAT0004793	0.1160432967221477
MIMAT0000751	0.11572077544279374
MIMAT0000756	0.11571463327445063
MIMAT0005948	0.1156323506564717
MIMAT0015066	0.11553283063166496
MIMAT0027529	0.1149783011110621
MIMAT0004561	0.11468661347909681
MIMAT0004955	0.11453279388616765
MIMAT0003331	0.11448922232681437
MIMAT0004928	0.1142477659702275
MIMAT0000440	0.11409134631252645
MIMAT0004987	0.11372842381188165
MIMAT0003393	0.11335166927264367
MIMAT0019233	0.11327581630144418
MIMAT0022721	0.11322676521579374
MIMAT0002175	0.11321442065375022
MIMAT0000764	0.11263614309367204
MIMAT0003322	0.11254709611813525
MIMAT0004954	0.11215304374482155
MIMAT0004692	0.111802490398253
MIMAT0004902	0.11130670684045779
MIMAT0000416	0.1111352120747481
MIMAT0000439	0.1110517991281806
MIMAT0003945	0.11089834283996214
MIMAT0000090	0.11080819067186365
MIMAT0018968	0.11047375563933727
MIMAT0019000	0.1102483402868098
MIMAT0015020	0.11023499956837163
MIMAT0019209	0.11022390898519091
MIMAT0021117	0.10977427397808348
MIMAT0025841	0.10965325863854515
MIMAT0022834	0.10931586646943699
MIMAT0000276	0.10921616515380482
MIMAT0025849	0.10918672522618804
MIMAT0000459	0.10823348134245814
MIMAT0004911	0.10784403166473011
MIMAT0021021	0.10783692848836214
MIMAT0004498	0.10643328672510044
MIMAT0026480	0.10619603221144769
MIMAT0018993	0.10608485539966932
MIMAT0000104	0.10588693025890294
MIMAT0003180	0.10558665954447292
MIMAT0025851	0.10558088801456668
MIMAT0019214	0.10554733500558915
MIMAT0000462	0.10531688953096065
MIMAT0004612	0.10465756084471324
MIMAT0022276	0.10463275627612291
MIMAT0005943	0.1045484445679708
MIMAT0027531	0.10436901599977359
MIMAT0027454	0.10424900080526438
MIMAT0000275	0.10419383780088447
MIMAT0015073	0.10397024056520467
MIMAT0011775	0.10386186411159853
MIMAT0004752	0.10381567223785378
MIMAT0000429	0.10361769644209029
MIMAT0005799	0.10315024111407188
