case_id	MIMAT0000765	MIMAT0000762	MIMAT0002891	MIMAT0002890	MIMAT0026736	MIMAT0026734	MIMAT0024598	MIMAT0004808	MIMAT0004485	MIMAT0004482	MIMAT0022709	MIMAT0022833	MIMAT0022834	MIMAT0003260	MIMAT0003266	MIMAT0003284	MIMAT0019696	MIMAT0019693	MIMAT0004983	MIMAT0015020	MIMAT0019873	MIMAT0019871	MIMAT0000710	MIMAT0027587	MIMAT0026720	MIMAT0000448	MIMAT0000449	MIMAT0000444	MIMAT0000445	MIMAT0000446	MIMAT0000441	MIMAT0000443	MIMAT0026618	MIMAT0004497	MIMAT0004496	MIMAT0026477	MIMAT0004494	MIMAT0026472	MIMAT0026479	MIMAT0004499	MIMAT0004498	MIMAT0019202	MIMAT0015003	MIMAT0022287	MIMAT0001541	MIMAT0019845	MIMAT0019841	MIMAT0000459	MIMAT0000458	MIMAT0000457	MIMAT0000456	MIMAT0000455	MIMAT0000453	MIMAT0000452	MIMAT0000451	MIMAT0000450	MIMAT0019219	MIMAT0019211	MIMAT0019210	MIMAT0004805	MIMAT0022724	MIMAT0022726	MIMAT0004484	MIMAT0027345	MIMAT0018078	MIMAT0018071	MIMAT0019983	MIMAT0019981	MIMAT0018107	MIMAT0005879	MIMAT0019856	MIMAT0015031	MIMAT0000736	MIMAT0000732	MIMAT0000733	MIMAT0000738	MIMAT0010251	MIMAT0002826	MIMAT0002827	MIMAT0002821	MIMAT0027690	MIMAT0027458	MIMAT0027459	MIMAT0027678	MIMAT0027672	MIMAT0019222	MIMAT0019228	MIMAT0015042	MIMAT0003385	MIMAT0003164	MIMAT0019717	MIMAT0004918	MIMAT0000104	MIMAT0019884	MIMAT0000723	MIMAT0000722	MIMAT0002838	MIMAT0027686	MIMAT0027666	MIMAT0009206	MIMAT0009203	MIMAT0003880	MIMAT0004607	MIMAT0004604	MIMAT0004605	MIMAT0004602	MIMAT0004511	MIMAT0004517	MIMAT0018121	MIMAT0019898	MIMAT0005926	MIMAT0005921	MIMAT0021043	MIMAT0000264	MIMAT0000265	MIMAT0000266	MIMAT0000261	MIMAT0000269	MIMAT0027654	MIMAT0025858	MIMAT0000066	MIMAT0000067	MIMAT0000064	MIMAT0000065	MIMAT0000062	MIMAT0000068	MIMAT0004610	MIMAT0004613	MIMAT0004612	MIMAT0004614	MIMAT0000089	MIMAT0000084	MIMAT0000082	MIMAT0004505	MIMAT0014977	MIMAT0019788	MIMAT0030428	MIMAT0019772	MIMAT0030427	MIMAT0007400	MIMAT0019958	MIMAT0000273	MIMAT0000272	MIMAT0018082	MIMAT0000097	MIMAT0019942	MIMAT0019948	MIMAT0025476	MIMAT0028225	MIMAT0000243	MIMAT0004560	MIMAT0003325	MIMAT0015083	MIMAT0005827	MIMAT0002882	MIMAT0002873	MIMAT0027531	MIMAT0027530	MIMAT0005573	MIMAT0004551	MIMAT0004798	MIMAT0000682	MIMAT0000228	MIMAT0027503	MIMAT0015060	MIMAT0019916	MIMAT0018203	MIMAT0027512	MIMAT0027355	MIMAT0003315	MIMAT0026636	MIMAT0006764	MIMAT0019836	MIMAT0019908	MIMAT0019904	MIMAT0027562	MIMAT0026765	MIMAT0025465	MIMAT0019795	MIMAT0027663	MIMAT0019934	MIMAT0027370	MIMAT0027372	MIMAT0027378	MIMAT0027393	MIMAT0004687	MIMAT0003241	MIMAT0019780	MIMAT0023702	MIMAT0016903	MIMAT0027432	MIMAT0019921	MIMAT0019923	MIMAT0027497	MIMAT0019079	MIMAT0004907	MIMAT0014990	MIMAT0015022	MIMAT0015026	MIMAT0003298
TCGA-AC-A3HN	3.15370194145	3.44652472533	0.0	2.07939151932	0.0	0.0	0.289864609126	6.81495437899	3.2067815421	4.06067959703	0.0	0.415470495873	5.42063919843	1.73830759166	3.25800594588	0.1522	0.2898	0.1522	0.638107568457	0.1522	0.289864609126	0.415529715285	5.42063919843	0.830869582031	0.415529715285	4.4317902604	6.11966171154	7.62558306072	10.0679802196	10.200179273	8.96250411911	8.37641914468	0.0	3.40164516512	0.0	2.04096655933	10.4984975687	3.58665638699	0.415470495873	0.6381	0.0	0.531065837487	0.0	1.68937329993	0.918432882874	0.1522	0.0	3.72663026331	2.11689327904	0.638114003149	6.80059534014	5.91937086382	2.25777689803	2.04093305712	8.64371875191	2.63897699298	0.0	0.0	0.1522	0.1522	0.0	0.830891704637	6.31373894793	0.0	0.0	0.289864609126	0.0	0.0	0.0	0.0	0.1522	0.1522	6.12657070928	7.87835613544	10.4999586463	0.289864609126	0.0	0.0	0.0	4.16280880404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00435730422	0.0	0.0	2.22388559476	0.0	0.0	0.0	0.0	0.0	1.35476753732	0.0	7.66010005962	0.0	1.68933429682	2.18908800366	0.0	0.0	0.0	0.0	0.0	0.0	10.6026257991	2.15344230183	9.20645794069	11.1724638579	2.11691121619	0.415529715285	0.0	10.4504685569	13.7865872738	11.982327586	6.24556322306	15.3097355349	7.55648554212	1.00092999826	0.0	0.0	8.40086171317	0.737681925453	10.1298920902	10.8687017667	0.5311	0.1522	0.0	0.0	0.0	0.0	0.1522	0.0	0.4155	3.24115713696	0.0	10.3019592023	0.0	0.1522	0.0	0.0	14.2787698136	0.0	0.0	0.0	0.0	0.0	0.415470495873	0.2898	0.0	0.0	2.18905225017	0.0	6.83196027202	0.0	0.0	0.0	0.0	0.415470495873	0.0	0.0	0.0	0.0	0.531065837487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1522	0.0	2.00140864961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15341773179	0.0	0.0	1.15299262048
TCGA-BH-A1F8	3.3689627144	4.36767144457	0.0	1.5678040523	0.0	0.0	0.5764	8.20067754029	3.88281398217	4.90573245431	0.5764	2.30132216873	6.49011124537	1.98062382326	4.40161429734	2.78517942728	2.30131089442	0.0	2.4382824231	0.5764	1.30644906856	0.0	6.49011124537	0.987137116055	4.43473468147	7.34936257495	5.92878423037	8.12143340123	11.4524087412	9.89454756119	7.69198081833	10.4258727263	0.0	5.31465563037	1.78893794441	3.73100551527	12.1925862188	6.0079541731	0.5764	3.43593916059	0.5764	0.5764	0.987137116055	2.30132249929	0.0	0.0	2.14986143227	4.14552637049	1.98065704587	1.30644906856	8.38785287849	5.80752287058	1.30647881461	3.93003735228	9.02809434229	6.73596100339	0.0	0.0	0.0	1.30644906856	0.0	3.36891544654	8.31628997422	0.0	0.0	1.30647881461	0.0	0.0	0.0	0.0	0.0	0.0	4.6755907636	5.89345681495	9.76943763403	0.5764	0.0	0.0	0.0	2.67857700529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67511267136	0.0	0.5764	3.97575777705	0.0	0.0	0.0	0.0	0.0	3.49998125058	0.0	9.91593163051	0.0	2.78525024593	2.1498587253	0.0	0.0	0.0	0.0	0.0	0.0	11.1213944048	0.9871	9.22802360865	14.5804129418	1.56776155862	0.0	0.0	9.88483082652	11.2344858637	10.7795271918	7.20315796541	13.7227208232	7.24580605474	1.98062382326	2.43833035699	0.5764	9.53737486227	1.78892278063	9.59166279839	10.1453484618	0.987137116055	0.5764	0.0	0.0	0.0	0.0	1.30644906856	0.0	0.0	2.56346681485	0.0	9.6780800819	0.0	0.9871	0.0	0.0	15.8994672086	0.987137116055	0.0	0.0	0.0	0.0	0.987137116055	0.5764	0.5764	0.0	2.30132216873	0.0	7.67819145216	0.0	0.0	0.0	0.0	0.0	0.0	0.5764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14557267601	0.0	0.0	0.0	0.0	0.0	0.0	0.5764	0.0	0.0	3.29871344383	0.0	0.0	4.14549170172
TCGA-A2-A1G1	2.75128808091	5.33510258536	3.54864318971	2.37970945214	0.0	0.819230333136	0.0	6.32404062683	3.39987431453	6.49884718209	0.819230333136	0.819230333136	7.55676250051	3.23396349181	5.78850437345	1.10211831772	1.1021	0.467	3.72584612509	2.15055590947	0.819230333136	0.0	7.55676250051	1.10209338563	0.0	4.9454644771	8.68204473667	8.77054153667	12.4432941825	8.20976507606	11.742926798	9.03618514716	2.0206853079	7.35260773919	2.90640058346	2.57742982307	11.6393790357	4.12390011964	0.0	2.667	0.0	0.467	0.467	2.02063695184	0.0	1.10211831772	0.0	5.65260224763	2.75124079029	2.751263833	9.70757884034	5.89425421223	1.54157168155	3.11171247674	10.0274537855	6.1092212706	0.467	0.819230333136	0.467	1.87794607634	0.0	4.24516915905	8.46202101376	0.0	0.0	1.54158113771	0.0	0.0	0.0	0.0	0.0	0.0	4.12387904277	7.96693108107	9.08267772594	0.0	0.0	0.0	0.0	4.24517098309	0.0	1.3385052708	0.0	0.0	0.8192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.53861020206	0.0	0.0	3.04650685951	0.0	0.0	0.0	0.0	0.0	2.66694835275	0.467	8.0504254506	0.0	2.26968655577	1.7195465924	0.0	0.0	0.0	0.0	0.0	0.0	15.2529390605	1.5415627526	8.93505024063	15.204783816	2.75128821006	0.0	0.0	9.79894199988	13.99094086	9.89238900593	8.66717906798	15.4203179245	7.6028770216	2.5774021773	1.3385052708	0.0	8.51274915786	3.34668462354	12.2729421124	10.970956278	1.33851088543	0.0	0.0	0.0	0.0	0.0	0.467	0.467	0.819230333136	2.15054970942	0.0	7.50911945689	0.0	0.0	0.0	0.0	15.6857449353	2.83095173539	0.0	0.0	0.0	0.0	0.819230333136	0.0	0.0	0.0	2.75132131034	0.0	7.90844537135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10209338563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.467	0.0	4.46084952638	0.467	0.0	0.0	0.0	0.0	0.0	1.1021	0.0	0.0	1.33851088543	0.0	0.0	4.18584164807
TCGA-OL-A66H	2.67423458225	3.34356125732	0.780511409518	1.0541844131	0.0	0.6213	0.0	7.81908229926	3.3687920134	5.38303322693	0.92382413465	1.57224726771	6.08593308146	3.03159132251	4.7748089983	1.05416869859	0.923813720443	0.0	1.38673554498	1.05419694794	0.4424	0.0	6.08593308146	1.1737585296	1.17379335947	4.00645175615	6.13832311819	7.8474135155	12.0331716698	7.72921438502	8.19443017418	9.35774814934	0.0	4.03833396124	1.57226312603	2.93335239224	11.2636530771	2.99960010047	1.73667754059	0.4424	0.2381	0.0	0.923844724713	2.40772364143	0.0	0.0	2.82796952877	3.95735396792	2.01801618575	0.7805	7.62947547317	6.01962251305	1.48251419421	1.6567710351	8.77273290933	5.65370622869	0.7805	0.442414539368	0.0	0.2381	0.0	1.88420859458	7.41865634377	0.0	0.0	0.2381	0.0	0.0	0.2381	0.0	0.2381	0.2381	4.25719517954	6.1123469928	8.12657866882	0.0	0.0	0.0	0.0	5.10324028554	0.0	0.2381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.78157497081	0.2381	0.0	1.17378460202	0.0	0.0	0.0	0.0	0.0	3.76127977519	0.0	7.02642642228	0.0	1.17377604477	1.0541844131	0.2381	0.0	0.0	0.0	0.0	0.0	7.8350355308	1.952665133	6.39360167294	14.3704764377	1.88418302477	0.4424	0.0	9.65061510122	12.4441543276	9.50180141112	7.24017730225	15.3076144525	7.41259491603	0.92382413465	0.6213509775	0.2381	7.88736637496	0.780477259026	9.38549553419	10.1511817395	0.621338134099	0.0	0.0	0.0	0.2381	0.0	0.0	0.442414539368	1.17375574938	1.38677132385	0.0	7.91226947089	0.0	0.0	0.0	0.0	15.5372038853	0.923855055095	0.0	0.0	0.0	0.0	0.92382413465	0.0	0.0	0.0	1.57228506827	0.0	8.9883965756	0.0	0.2381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.923865469003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.72259389661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67419239088	0.0	0.0	2.01804956016
TCGA-D8-A3Z5	4.66969142508	3.08493275205	0.0	1.69848603318	0.3214	0.3214	0.0	8.43904851665	3.31940935496	4.73869738994	1.69849693302	0.806152554078	7.29407788866	0.0	1.90479651515	1.32023033173	0.0	0.806152554078	0.584	0.8061	0.3214	0.0	7.29407788866	0.806152554078	0.806152554078	3.85532927717	4.64111867243	7.48702820425	12.4661284006	7.58211903913	7.96874099086	9.99150481062	0.0	4.56711176204	0.9986177054	1.32034322995	8.9040242899	4.50503528069	0.584	1.69843438369	0.806152554078	0.0	0.584082235152	0.584	0.806152554078	0.3214	0.584082235152	4.20674893617	3.12677319016	0.0	7.59521576658	4.71153061113	1.1683	2.16773730825	7.62105302733	7.19681788206	0.3214	0.0	0.0	0.584082235152	0.0	1.58308321449	6.9308845068	0.0	0.0	1.58308206028	0.0	0.0	0.3214	0.0	0.584	0.0	4.53644355147	6.51679644488	8.54886882574	0.3214	0.0	0.0	0.0	4.26407914774	0.3214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214	0.0	0.0	0.0	5.49707565243	0.0	0.0	0.584082235152	0.0	0.0	0.0	0.0	0.0	2.24564561284	0.3214	6.28718028697	0.0	1.99784523695	2.75247998763	0.0	0.0	0.0	0.0	0.0	0.3214	12.9899098763	2.58257665975	11.7488750031	14.5324014467	0.584082235152	0.0	0.0	9.26628195133	12.9926255145	11.2930724779	8.47696858436	15.0149555975	7.87519698072	0.806152554078	0.0	0.3214	8.20052346578	2.90443411816	9.48900912872	11.7940999736	0.584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214	2.08530974817	0.0	10.1050498095	0.0	0.0	0.0	0.0	15.2350437111	1.45761600153	0.0	0.0	0.0	0.0	0.0	0.0	0.3214	0.0	2.52121953138	0.0	9.43646312494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39002239067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214	2.99755304211	0.0	0.0	0.0	0.0	0.0	0.0	0.3214	0.0	0.0	1.58306619465	0.0	0.0	1.32020769907
TCGA-C8-A12M	2.68127835298	4.64747222142	0.0	0.0	0.0	0.6795	0.0	7.20735552362	3.23604973213	4.42313949382	0.0	1.76823450306	5.65331895928	4.38207924806	3.23608534451	1.48787412503	1.48788961092	0.0	1.48788961092	0.0	0.6795	0.0	5.65331895928	0.0	0.0	2.38158547341	5.80073726008	7.78118906388	11.5422709769	5.92020603527	10.988650041	9.82203951133	0.0	2.20459655707	0.0	1.13958028565	11.9554173196	2.38157459206	0.6795	1.48788961092	0.0	0.0	0.0	0.0	0.0	0.0	0.6795	5.34710915398	1.4879	0.6795	7.48918740387	4.90089994661	0.0	0.0	8.08910226909	6.99244595319	0.0	0.0	0.0	1.48788961092	0.0	1.48787412503	8.07309560516	0.0	0.0	1.1396	0.0	0.0	0.0	0.0	0.0	0.0	2.20460597991	6.29652051318	6.08267333931	0.0	0.0	0.0	0.0	3.14086354341	0.0	0.6795	0.0	0.0	0.0	0.6795	0.0	0.0	0.0	0.0	0.0	0.0	4.4630302541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20464411971	0.0	4.90089604096	0.6795	1.48788961092	0.6795	0.0	0.0	0.0	0.0	0.0	0.0	11.0960150372	0.0	2.53917739343	13.0097440575	1.48788961092	0.0	0.0	9.65877415037	13.106019508	8.64981199356	6.50200773202	15.3971343136	5.87652499636	0.6795	0.0	0.0	9.84582289616	0.0	7.64906268627	9.52028292131	0.6795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76824305738	0.0	6.81877930062	0.0	0.6795	0.0	0.0	13.4239199168	0.0	0.0	0.0	0.0	0.0	0.6795	1.1396	0.0	0.0	2.20463147683	0.0	2.92929466833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20463779828	0.0	0.0	0.0	0.0	0.0	0.0	0.6795	0.0	0.0	2.81061684743	0.6795	0.0	3.63573705508
TCGA-BH-A0AV	0.8191	4.53396326437	3.11161836882	2.02051972623	0.8191	0.8191	0.0	5.74795761148	4.62615618769	5.40172350189	0.0	0.0	5.59663758491	2.02051972623	4.71283582336	1.33834456125	2.02052611182	0.0	2.48179215399	2.2695186309	0.8191	0.0	5.59663758491	0.8191	2.83078599878	5.1140089411	6.59314757054	6.78533404912	11.0481328591	9.11480491653	11.7021873823	10.1381242698	0.0	5.11399299028	1.71940786768	2.6668786524	11.5900769161	3.54859237312	1.33834456125	3.11166280516	0.0	0.0	0.0	1.71940786768	0.0	0.0	0.0	3.80675512418	2.48179679214	0.8191	8.91225314747	5.52657352538	2.02052611182	1.7194	7.16160352584	4.27386316454	0.0	0.8191	0.0	0.0	0.0	3.34658101318	8.62999704698	0.8191	0.0	1.71940786768	0.0	0.0	0.8191	0.0	0.0	0.0	4.38361116062	6.68173475136	9.51966509307	0.0	0.0	0.0	0.0	4.71282233306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.32132002165	0.0	0.0	2.97807755629	0.0	0.0	0.0	0.0	0.0	1.7193652964	0.0	8.28232239225	0.0	2.02052611182	0.8191	0.0	0.0	0.0	0.0	0.0	0.0	10.7045959984	0.0	9.60709719337	11.5575199033	2.02051972623	0.8191	0.0	10.2964439535	13.1933313812	10.1253838237	7.94461646424	15.1619635537	6.02695565542	0.8191	1.7194	0.8191	8.66843390153	2.48185046091	10.4921282403	9.9800872921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48186702803	0.0	8.26445472441	0.0	0.0	0.0	0.0	15.5222691377	0.8191	0.0	0.0	0.0	0.0	0.0	1.7194	0.0	0.0	2.02049156008	0.0	6.54669784598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8191	0.0	0.0	0.8191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34652931472	0.0	0.0	0.0	0.0	0.0	0.0	0.8191	0.0	0.0	2.66690015454	0.0	0.0	3.45105565227
TCGA-BH-A0W7	3.29463454924	3.99392080825	0.0	2.06430925737	0.3159	0.7944	1.15311660801	8.262091019	3.06074848207	5.03670170177	0.3159	0.574901637204	6.06289050471	1.1531334818	4.86555140853	0.794406592145	1.67952065092	0.3159	2.72908288778	0.794406592145	0.794406592145	0.5749	6.06289050471	2.43468292797	2.36777726836	5.1896481385	7.38556940814	6.46583306398	11.1510374489	9.61221722961	7.59553255343	9.63729597813	0.0	4.10069071301	1.564781156	3.06075360573	10.9802017728	4.72572722476	0.3159	2.55971120658	0.3159	0.3159	0.0	2.6184456749	7.80903793029	0.0	0.984882271427	3.55717976625	2.61839631375	0.794406592145	7.87217690566	5.27422517747	1.78571550894	2.55970638634	10.8356169634	6.57731393741	0.3159	0.0	0.0	0.574901637204	0.0	2.36782047076	8.42711853299	0.0	0.0	0.3159	0.0	0.0	0.3159	0.0	0.0	0.0	4.69870921846	5.35408430974	10.1978856661	0.574901637204	3.80468005926	0.0	0.0	4.72568842019	0.0	0.0	0.3159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.50141453587	0.0	0.0	3.58685279736	0.0	0.0	0.0	0.0	3.92584823592	1.67948694306	0.0	8.75028425275	0.0	2.22399843642	1.6795221736	0.3159	0.0	0.0	0.0	0.0	0.0	13.7561682682	0.984876494622	8.39811573075	12.6709788101	1.3037584549	0.794405186016	0.0	10.2972459518	14.0234696679	11.4057596828	7.77231777821	15.4915364535	6.44168039824	1.5648311623	1.30378094229	0.3159	8.36100799496	1.30376209826	9.48839029909	10.8200682714	0.3159	0.0	0.0	0.0	0.3159	0.0	0.3159	0.0	0.5749	2.78140309987	0.0	9.99861830198	0.0	0.984876494622	0.0	0.3159	15.8642436155	0.3159	0.0	0.0	0.0	0.0	0.3159	0.0	0.0	0.0	2.14638884244	0.0	7.67198979352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49853335014	0.0	0.0	0.0	0.0	0.5749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3301790824	0.0	0.0	0.0	0.0	0.0	0.0	0.5749	0.0	0.0	3.29468588352	0.0	0.0	2.72910695888
TCGA-A2-A25C	1.0635	5.73668183179	1.0635	1.6691	0.0	1.0635	0.0	9.33607271511	6.09982695534	7.18964610858	0.0	3.43435195388	8.54610903751	1.0635	4.57838985972	2.91462466605	2.0943	1.0635	2.42231989791	0.0	2.42227415546	0.0	8.54610903751	2.0943	1.66902289795	3.81563555231	6.27246721593	6.37072952416	12.5210329716	9.95872966005	7.57495209141	12.1817140429	0.0	4.51105535742	4.57838816384	4.82026857551	9.6921915621	6.27245424329	1.0635	3.4344	2.09428917008	0.0	0.0	0.0	1.0635	0.0	1.66902289795	2.91463079916	1.0635	1.66902289795	7.74583974335	4.44032907545	0.0	2.42228278311	12.1782859845	8.12396586268	1.0635	0.0	0.0	1.0635	0.0	5.07472074635	9.87081058157	0.0	0.0	0.0	0.0	0.0	1.0635	0.0	1.0635	0.0	4.02332559819	7.17880557762	8.51205216983	0.0	0.0	0.0	0.0	4.36604076082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0635	0.0	0.0	0.0	5.92962953841	0.0	0.0	3.69937966939	0.0	0.0	0.0	0.0	0.0	1.0635	0.0	8.05464178409	0.0	4.20487383074	2.9146	0.0	0.0	0.0	0.0	0.0	0.0	13.9927312797	2.0943	11.8007862567	15.0785320598	2.68933957687	1.0635	0.0	10.5442494249	10.9815571533	11.4824626607	8.63977751841	14.4541962189	5.87709071465	3.69938322935	1.0635	0.0	10.5641414519	2.42227415546	8.65933792199	10.282904477	0.0	0.0	0.0	0.0	0.0	0.0	1.0635	0.0	0.0	2.91464997028	0.0	10.405062989	0.0	1.0635	0.0	0.0	15.7051120577	2.42222841156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0635	0.0	7.79627073333	0.0	0.0	0.0	0.0	1.0635	0.0	0.0	0.0	0.0	2.42228278311	0.0	0.0	1.66902289795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57295128722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79446578431	0.0	0.0	4.87489532167
TCGA-AC-A23E	2.57799242578	3.93474446175	0.320262665039	2.80019498	0.320262665039	0.169	0.320262665039	8.3893394418	5.36251056947	7.06851526213	0.169	1.24311648457	6.92098435481	3.40180063412	3.81243733979	1.63823440204	0.9030807455	0.320262665039	2.85076267261	1.63817097997	0.803837192546	0.0	6.92098435481	1.24313937414	0.995866913721	5.41390422458	5.32722106048	8.56622180269	11.7750086508	9.52325073305	9.59667557259	9.8602987416	0.8038	6.284046527	1.85192289922	3.29629767137	11.7038391524	6.14405107792	0.457194056127	1.16526487378	0.0	0.697264010094	0.995871005509	1.38713148433	0.903	0.0	0.457194056127	3.43538290816	2.16339980669	1.24309329748	8.09887018348	4.52341355053	1.90077636219	3.20201673984	6.42009581219	6.28867973947	0.6972	0.320262665039	0.0	1.80141590427	0.0	3.82511112972	8.63958843026	0.0	0.0	0.995866913721	0.0	0.169	0.0	0.169	0.169	0.320262665039	5.0687038022	5.86526393809	9.69423300378	0.0	0.0	0.0	0.169	4.38435423532	0.0	0.3203	0.0	0.0	0.0	0.0	0.0	0.0	0.3203	0.169	0.0	0.0	5.37986233181	0.0	0.0	3.31440814139	0.0	0.0	0.0	0.0	0.0	2.27877618433	0.0	9.64473356723	0.457194056127	2.38560380217	3.05875891741	0.320262665039	0.0	0.0	0.0	0.0	0.0	10.8400219928	0.697292759461	11.3518163861	13.0427301707	1.51814965223	0.320262665039	0.0	9.18271867892	11.2668374528	11.1999184102	7.98672217294	14.265892806	6.73993875867	0.582216851773	0.995871005509	0.582247987612	8.46891061636	4.15200395933	10.4600277043	11.0400812679	0.903016733534	0.0	0.0	0.0	0.3203	0.0	0.582222302243	0.0	0.169	1.80142644556	0.0	10.2543478296	0.0	0.5822	0.0	0.0	14.4785556436	0.995907030473	0.0	0.0	0.0	0.0	0.169	0.3203	0.169	0.0	2.24136089268	0.0	7.40317078601	0.0	0.0	0.0	0.0	0.3203	0.0	0.169	0.0	0.0	1.69464444986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.0	3.66477253902	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.0	0.0	2.5166857821	0.0	0.0	2.85076099652
TCGA-BH-A0C3	4.95290716741	4.37803742977	0.0	1.70577956089	0.0	0.6466	0.0	7.95498372533	4.56199824932	6.03275146418	0.0	0.6466	6.97053565651	1.09149605285	2.60630564911	2.73446437226	1.43112923756	0.6466	4.41673124417	2.30994114811	1.43104708884	0.0	6.97053565651	1.43112923756	1.0916	5.68173377107	6.89027099658	8.70270879949	12.8678633992	9.5305358757	9.63270933451	10.301627019	0.0	5.98200620443	2.46573178556	3.4078907945	12.0447131138	6.43280399194	0.0	1.93642959546	1.0916	0.6466	0.0	2.60630863004	2.13527225907	0.6466	0.0	4.596090906	1.0916	0.6466	8.3394648632	5.49535132672	2.13519605028	3.62182622272	10.8732053565	4.81478985246	0.0	0.6466	0.0	1.43112923756	0.0	4.02401270345	7.88419948978	0.0	0.0	1.09149605285	0.0	0.0	1.09149605285	0.0	0.0	0.0	5.3429088427	8.46022854946	9.9315324521	0.0	0.0	0.0	0.0	3.3288314472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0916	0.6466	0.0	0.0	5.66579328634	0.0	0.0	3.68661858919	0.0	0.0	0.0	0.0	1.09149605285	2.46576436108	0.0	9.07813620971	0.0	2.4657522916	2.73446954677	0.6466	0.0	0.0	0.0	0.0	0.0	11.9871707069	2.96091088822	12.0086891167	13.7580558431	1.93647004877	0.0	0.0	9.92564927595	12.1663063009	12.1040840184	7.65644730421	14.6921840863	7.38596279826	2.73449281282	0.6466	0.6466	9.7548674424	1.43112923756	9.77360683586	11.3549953956	1.70575539169	0.0	0.0	0.0	0.0	0.0	0.6466	0.6466	0.0	3.8651592567	0.0	10.2198068992	0.0	0.0	0.0	0.0	15.196107775	1.43112923756	0.0	0.0	0.0	0.0	1.0916	0.6466	0.0	0.0	2.46572594985	0.0	7.80980235331	0.0	1.0916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6466	0.0	0.0	0.0	0.0	0.0	0.0	0.6466	0.0	0.0	0.0	0.0	0.0	0.6466	0.0	3.92006780227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15663951831	0.0	0.0	2.60637085871
